# 
#  
# Data: Ga-Se-130mV-1000prof0001.N8[c] 22 Mar 2018 9:58 Cal: Lukas Low300-22-3-18 22 Mar 2018 9:43 
# Shimadzu Biotech Axima Resonance 2.9.3.20110624: Mode positive, Low 300+, Power: 130
COM=Ga-Se-130mV-1000prof0001_N8 
# 
# Ga-Se-130mV-1000prof0001 Processed data [Charged] 
175.987	0.000
176.002	0.000
176.018	0.000
176.033	0.000
176.048	0.000
176.063	0.000
176.079	0.000
176.094	0.000
176.109	0.000
176.124	0.000
176.139	0.000
176.155	0.000
176.170	0.000
176.185	0.000
176.200	0.000
176.216	0.000
176.231	0.000
176.246	0.000
176.261	0.000
176.277	0.000
176.292	0.000
176.307	0.000
176.322	0.000
176.337	0.000
176.353	0.000
176.368	0.000
176.383	0.000
176.398	0.000
176.414	0.000
176.429	0.000
176.444	0.000
176.459	0.000
176.475	0.000
176.490	0.000
176.505	0.000
176.520	0.000
176.536	0.000
176.551	0.000
176.566	0.000
176.581	0.000
176.597	0.000
176.612	0.000
176.627	0.000
176.642	0.000
176.658	0.000
176.673	0.000
176.688	0.000
176.703	0.000
176.719	0.000
176.734	0.000
176.749	0.000
176.764	0.000
176.780	0.000
176.795	0.000
176.810	0.000
176.825	0.000
176.841	0.000
176.856	0.000
176.871	0.000
176.886	0.000
176.902	0.000
176.917	0.000
176.932	0.000
176.947	0.000
176.963	0.000
176.978	0.000
176.993	0.000
177.008	0.000
177.024	0.000
177.039	0.000
177.054	0.000
177.069	0.000
177.085	0.000
177.100	0.000
177.115	0.000
177.131	0.000
177.146	0.000
177.161	0.000
177.176	0.000
177.192	0.000
177.207	0.000
177.222	0.000
177.237	0.000
177.253	0.000
177.268	0.000
177.283	0.000
177.299	0.000
177.314	0.000
177.329	0.000
177.344	0.000
177.360	0.000
177.375	0.000
177.390	0.000
177.405	0.000
177.421	0.000
177.436	0.000
177.451	0.000
177.467	0.000
177.482	0.000
177.497	0.000
177.512	0.000
177.528	0.000
177.543	0.000
177.558	0.000
177.574	0.000
177.589	0.000
177.604	0.000
177.619	0.000
177.635	0.000
177.650	0.000
177.665	0.000
177.681	0.000
177.696	0.000
177.711	0.000
177.727	0.000
177.742	0.000
177.757	0.000
177.772	0.000
177.788	0.000
177.803	0.000
177.818	0.000
177.834	0.000
177.849	0.000
177.864	0.000
177.879	0.000
177.895	0.000
177.910	0.000
177.925	0.000
177.941	0.000
177.956	0.000
177.971	0.000
177.987	0.000
178.002	0.000
178.017	0.000
178.033	0.000
178.048	0.000
178.063	0.000
178.078	0.000
178.094	0.000
178.109	0.000
178.124	0.000
178.140	0.000
178.155	0.000
